프로젝트명,시추공명,경도,위도,표고,상심도,하심도,지층명
115-6,NX-5,209296.46,456350.148,37.73,22.3,30.0,리핑암
115-7,BH-1,206888.39,556919.549,19.39,0.0,9.0,토사
115-7,BH-1,206888.39,556919.549,19.39,9.0,28.7,풍화암
115-7,BH-1,206888.39,556919.549,19.39,28.7,30.0,리핑암
115-7,BH-2,206912.063,556929.676,17.87,0.0,2.0,토사
115-7,BH-2,206912.063,556929.676,17.87,2.0,30.0,리핑암
115-7,BH-3,206931.009,556929.692,17.38,0.0,5.0,토사
115-7,BH-3,206931.009,556929.692,17.38,5.0,30.0,리핑암
115-7,BH-4,206910.18,556916.468,18.11,0.0,6.0,토사
115-7,BH-4,206910.18,556916.468,18.11,6.0,30.0,리핑암
115-7,BH-5,206929.127,556914.597,17.34,0.0,2.5,토사
115-7,BH-5,206929.127,556914.597,17.34,2.5,30.0,리핑암
115-7,BH-6,206895.021,556919.285,19.51,0.0,7.5,토사
115-7,BH-6,206895.021,556919.285,19.51,7.5,28.2,풍화암
115-7,BH-6,206895.021,556919.285,19.51,28.2,30.0,리핑암
115-8,BH-1,204605.892,544119.65,0,0.0,10.0,토사
115-8,BH-1,204605.892,544119.65,0,10.0,18.2,풍화암
115-8,BH-1,204605.892,544119.65,0,18.2,30.0,리핑암
115-8,BH-2,204607.794,544111.149,0,0.0,5.8,토사
115-8,BH-2,204607.794,544111.149,0,5.8,16.0,풍화암
115-8,BH-2,204607.794,544111.149,0,16.0,17.0,리핑암
115-8,BH-3,204617.282,544110.209,0,0.0,13.0,토사
115-8,BH-3,204617.282,544110.209,0,13.0,18.0,풍화암
115-8,BH-4,204624.873,544109.269,0,0.0,11.0,토사
115-8,BH-4,204624.873,544109.269,0,11.0,19.0,풍화암
115-8,BH-4,204624.873,544109.269,0,19.0,20.0,리핑암
115-11,BH-1,203662.316,547459.112,0,0.0,17.5,토사
115-11,BH-1,203662.316,547459.112,0,17.5,22.5,풍화암
115-11,BH-2,203649.042,547453.44,0,0.0,19.5,토사
115-11,BH-2,203649.042,547453.44,0,19.5,24.0,풍화암
115-11,BH-2,203649.042,547453.44,0,24.0,30.0,리핑암
115-11,BH-3,203642.406,547446.827,0,0.0,18.5,토사
115-11,BH-3,203642.406,547446.827,0,18.5,20.7,풍화암
115-11,BH-3,203642.406,547446.827,0,20.7,21.7,리핑암
115-11,BH-4,203655.679,547457.22,0,0.0,19.5,토사
115-11,BH-4,203655.679,547457.22,0,19.5,24.0,풍화암
115-11,BH-4,203655.679,547457.22,0,24.0,30.0,리핑암
115-12,NH-1,197205.35,550165.44,45.38,0.0,12.0,토사
115-12,NH-1,197205.35,550165.44,45.38,12.0,14.5,풍화암
115-12,NH-1,197205.35,550165.44,45.38,14.5,17.5,리핑암
115-12,NH-2,197172.722,550140.808,47.72,0.0,8.0,토사
115-12,NH-2,197172.722,550140.808,47.72,8.0,9.0,풍화암
115-12,NH-2,197172.722,550140.808,47.72,9.0,12.0,리핑암
115-12,NH-3,197184.36,550160.63,47.74,0.0,11.0,토사
115-12,NH-3,197184.36,550160.63,47.74,11.0,15.0,풍화암
115-12,NH-3,197184.36,550160.63,47.74,15.0,30.0,리핑암
115-12,NH-4,197171.61,550184.795,53.8,0.0,11.0,토사
115-12,NH-4,197171.61,550184.795,53.8,11.0,17.0,풍화암
115-12,NH-4,197171.61,550184.795,53.8,17.0,20.0,리핑암
115-12,NH-5,197176.121,550151.338,47.52,0.0,9.4,토사
115-12,NH-5,197176.121,550151.338,47.52,9.4,9.8,풍화암
115-12,NH-5,197176.121,550151.338,47.52,9.8,12.8,리핑암
115-12,NH-6,197208.375,550171.053,45.35,0.0,12.4,토사
115-12,NH-6,197208.375,550171.053,45.35,12.4,13.4,풍화암
115-12,NH-6,197208.375,550171.053,45.35,13.4,16.4,리핑암
115-12,NH-7,197182.568,550145.829,47.47,0.0,10.0,토사
115-12,NH-7,197182.568,550145.829,47.47,10.0,15.0,풍화암
115-13,NH-1,204374.742,445888.381,34.46,0.0,97.0,토사
115-13,NH-2,204380.6,445866.505,34.34,0.0,12.5,토사
115-13,NH-2,204380.6,445866.505,34.34,12.5,16.0,리핑암
115-13,NH-3,204391.71,445864.477,33.54,0.0,13.0,토사
115-13,NH-3,204391.71,445864.477,33.54,13.0,14.5,풍화암
115-13,NH-3,204391.71,445864.477,33.54,14.5,16.8,리핑암
115-15,BH-1,211882.271,442619.754,41.42,0.0,9.0,토사
115-15,BH-1,211882.271,442619.754,41.42,9.0,12.0,풍화암
115-15,BH-1,211882.271,442619.754,41.42,12.0,16.0,리핑암
115-15,BH-2,211866.689,442586.195,40.77,0.0,2.3,토사
115-15,BH-2,211866.689,442586.195,40.77,2.3,12.7,풍화암
115-15,BH-2,211866.689,442586.195,40.77,12.7,15.7,리핑암
115-15,BH-3,211990.007,442599.478,41.11,0.0,14.0,토사
115-15,BH-3,211990.007,442599.478,41.11,14.0,20.3,풍화암
115-15,BH-3,211990.007,442599.478,41.11,20.3,23.3,리핑암
115-15,BH-4,211988.332,442564.517,43.58,0.0,17.0,토사
115-15,BH-4,211988.332,442564.517,43.58,17.0,21.8,풍화암
115-15,BH-4,211988.332,442564.517,43.58,21.8,26.0,리핑암
115-16,NH-1,196049.661,551381.082,41.72,0.0,9.0,토사
115-16,NH-1,196049.661,551381.082,41.72,9.0,17.0,풍화암
115-16,NH-1,196049.661,551381.082,41.72,17.0,20.0,발파암
115-16,NH-2,196068.405,551387.549,40.43,0.0,1.3,토사
115-16,NH-2,196068.405,551387.549,40.43,1.3,13.0,풍화암
115-16,NH-2,196068.405,551387.549,40.43,13.0,18.5,리핑암
115-16,NH-2,196068.405,551387.549,40.43,18.5,20.0,발파암
115-16,NH-3,196060.739,551372.107,41.29,0.0,1.5,토사
115-16,NH-3,196060.739,551372.107,41.29,1.5,20.0,풍화암
115-16,NH-4,196049.881,551355.717,42.52,0.0,9.0,토사
115-16,NH-4,196049.881,551355.717,42.52,9.0,20.2,풍화암
115-16,NH-4,196049.881,551355.717,42.52,20.2,25.0,리핑암
115-16,NH-4,196049.881,551355.717,42.52,25.0,30.0,발파암
115-16,NH-5,196077.195,551362.594,40.6,0.0,9.0,토사
115-16,NH-5,196077.195,551362.594,40.6,9.0,12.0,풍화암
115-16,NH-5,196077.195,551362.594,40.6,12.0,20.0,리핑암
115-17,BH-1,199471.747,551488.836,30.63,0.0,9.8,토사
115-17,BH-1,199471.747,551488.836,30.63,9.8,17.8,풍화암
115-17,BH-1,199471.747,551488.836,30.63,17.8,18.8,리핑암
115-17,NH-1,199497.337,551451.078,30.83,0.0,11.0,토사
115-17,NH-1,199497.337,551451.078,30.83,11.0,27.5,풍화암
115-17,NH-1,199497.337,551451.078,30.83,27.5,35.0,리핑암
115-17,NH-2,199469.849,551454.855,30.42,0.0,3.7,토사
115-17,NH-2,199469.849,551454.855,30.42,3.7,16.8,풍화암
115-17,NH-2,199469.849,551454.855,30.42,16.8,35.0,리핑암
115-17,NH-3,199460.05,551471.43,30.5,0.0,7.5,토사
115-17,NH-3,199460.05,551471.43,30.5,7.5,17.8,풍화암
115-17,NH-3,199460.05,551471.43,30.5,17.8,30.0,리핑암
115-17,NH-4,199501.132,551485.058,28.5,0.0,1.5,토사
115-17,NH-4,199501.132,551485.058,28.5,1.5,13.5,풍화암
115-17,NH-4,199501.132,551485.058,28.5,13.5,30.0,리핑암
115-20,BH-1,126.88623889,37.49504167,15.24,0.0,23.0,토사
115-20,BH-1,126.88623889,37.49504167,15.24,23.0,26.6,풍화암
115-20,BH-1,126.88623889,37.49504167,15.24,26.6,28.6,리핑암
115-20,BH-2,126.88681667,37.49516389,15.34,0.0,25.0,토사
115-20,BH-2,126.88681667,37.49516389,15.34,25.0,29.5,풍화암
115-20,BH-2,126.88681667,37.49516389,15.34,29.5,31.5,리핑암
115-20,BH-3,126.88677222,37.49477778,15.5,0.0,23.0,토사
115-20,BH-3,126.88677222,37.49477778,15.5,23.0,26.3,풍화암
115-20,BH-3,126.88677222,37.49477778,15.5,26.3,30.0,리핑암
115-20,BH-4,126.88691389,37.4945,15.11,0.0,21.0,토사
115-20,BH-4,126.88691389,37.4945,15.11,21.0,27.0,풍화암
115-20,BH-4,126.88691389,37.4945,15.11,27.0,29.0,리핑암
115-20,BH-5,126.88721389,37.49469722,14.8,0.0,21.0,토사
115-20,BH-5,126.88721389,37.49469722,14.8,21.0,30.5,풍화암
115-20,BH-5,126.88721389,37.49469722,14.8,30.5,32.5,리핑암
116-1,BH-1,127.07916667,37.59972222,15,0.0,5.0,토사
116-1,BH-1,127.07916667,37.59972222,15,5.0,18.0,발파암
116-1,BH-1,127.07916667,37.59972222,15,18.0,30.0,리핑암
116-1,BH-2,127.07916667,37.6,15,0.0,4.8,토사
116-1,BH-2,127.07916667,37.6,15,4.8,16.5,발파암
116-1,BH-2,127.07916667,37.6,15,16.5,30.0,리핑암
116-1,BH-3,127.07888889,37.60027778,15,0.0,8.5,토사
116-1,BH-3,127.07888889,37.60027778,15,8.5,14.0,발파암
116-1,BH-3,127.07888889,37.60027778,15,14.0,30.0,리핑암
116-1,BH-4,127.07888889,37.59972222,15,0.0,8.5,토사
116-1,BH-4,127.07888889,37.59972222,15,8.5,13.5,발파암
116-1,BH-4,127.07888889,37.59972222,15,13.5,30.0,리핑암
116-1,BH-5,127.07916667,37.60055556,15,0.0,8.0,토사
116-1,BH-5,127.07916667,37.60055556,15,8.0,18.5,발파암
116-1,BH-5,127.07916667,37.60055556,15,18.5,21.5,리핑암
116-1,BH-6,127.07916667,37.60055556,15,0.0,7.8,토사
116-1,BH-6,127.07916667,37.60055556,15,7.8,17.5,발파암
116-1,BH-6,127.07916667,37.60055556,15,17.5,20.5,리핑암
116-2,BH-1,192873.868,459780.011,31.2,0.0,3.5,토사
116-2,BH-1,192873.868,459780.011,31.2,3.5,9.8,풍화암
116-2,BH-1,192873.868,459780.011,31.2,9.8,12.1,리핑암
116-2,BH-1,192873.868,459780.011,31.2,12.1,30.0,발파암
116-2,BH-2,192871.993,459802.644,32.5,0.0,5.5,토사
116-2,BH-2,192871.993,459802.644,32.5,5.5,9.5,풍화암
116-2,BH-2,192871.993,459802.644,32.5,9.5,12.5,리핑암
116-3,BH-1,205144.32,448410.01,12.9,0.0,17.5,토사
116-3,BH-1,205144.32,448410.01,12.9,17.5,18.5,풍화암
116-3,BH-1,205144.32,448410.01,12.9,18.5,21.5,리핑암
116-3,BH-2,205146.88,448431.54,12.9,0.0,17.5,토사
116-3,BH-2,205146.88,448431.54,12.9,17.5,19.0,풍화암
116-3,BH-2,205146.88,448431.54,12.9,19.0,30.0,리핑암
116-3,BH-3,205169.59,448422.55,11.7,0.0,16.5,토사
116-3,BH-3,205169.59,448422.55,11.7,16.5,17.0,풍화암
116-3,BH-3,205169.59,448422.55,11.7,17.0,19.0,리핑암
116-3,BH-4,205132.63,448460.6,12.1,0.0,17.5,토사
116-3,BH-4,205132.63,448460.6,12.1,17.5,18.0,풍화암
116-3,BH-4,205132.63,448460.6,12.1,18.0,20.0,리핑암
116-3,BH-5,205152,448469.03,12.3,0.0,17.4,토사
116-3,BH-5,205152,448469.03,12.3,17.4,17.9,풍화암
116-3,BH-5,205152,448469.03,12.3,17.9,20.0,리핑암
116-3,BH-6,205104.73,448454.65,12.5,0.0,17.5,토사
116-3,BH-6,205104.73,448454.65,12.5,17.5,18.3,풍화암
116-3,BH-6,205104.73,448454.65,12.5,18.3,21.3,리핑암
116-3,BH-7,205110.78,448436.5,12.5,0.0,16.6,토사
116-3,BH-7,205110.78,448436.5,12.5,16.6,22.0,풍화암
116-3,BH-7,205110.78,448436.5,12.5,22.0,30.0,리핑암
116-3,BH-8,205116.83,448418.36,12,0.0,18.3,토사
116-3,BH-8,205116.83,448418.36,12,18.3,19.5,풍화암
116-3,BH-8,205116.83,448418.36,12,19.5,22.5,리핑암
116-4,BH-1,195593.891,549751.128,38.3,0.0,1.5,토사
116-4,BH-1,195593.891,549751.128,38.3,1.5,16.5,풍화암
116-4,BH-1,195593.891,549751.128,38.3,16.5,22.5,리핑암
116-4,BH-1,195593.891,549751.128,38.3,22.5,30.0,발파암
116-4,BH-2,195584.399,549730.277,37.9,0.0,5.2,토사
116-4,BH-2,195584.399,549730.277,37.9,5.2,8.0,풍화암
116-4,BH-2,195584.399,549730.277,37.9,8.0,15.0,리핑암
116-4,BH-3,195603.362,549731.211,38.4,0.0,1.3,토사
116-4,BH-3,195603.362,549731.211,38.4,1.3,9.7,풍화암
116-4,BH-3,195603.362,549731.211,38.4,9.7,15.0,리핑암
116-4,BH-4,195624.223,549736.178,37.9,0.0,1.3,토사
116-4,BH-4,195624.223,549736.178,37.9,1.3,9.7,풍화암
116-4,BH-4,195624.223,549736.178,37.9,9.7,16.8,리핑암
116-4,BH-5,195625.162,549719.956,37.9,0.0,1.3,토사
116-4,BH-5,195625.162,549719.956,37.9,1.3,9.7,풍화암
116-4,BH-5,195625.162,549719.956,37.9,9.7,15.0,리핑암
116-5,NH-1,198467.001,551672.076,28.17,0.0,18.0,토사
116-5,NH-1,198467.001,551672.076,28.17,18.0,21.5,풍화암
116-5,NH-1,198467.001,551672.076,28.17,21.5,30.0,발파암
116-5,NH-1,198467.001,551672.076,28.17,30.0,64.0,토사
116-5,NH-2,198476.486,551706.999,28.34,0.0,2.0,토사
116-5,NH-2,198476.486,551706.999,28.34,2.0,13.0,풍화암
116-5,NH-2,198476.486,551706.999,28.34,13.0,21.0,리핑암
116-5,NH-2,198476.486,551706.999,28.34,21.0,24.0,발파암
116-5,NH-2,198476.486,551706.999,28.34,24.0,30.0,리핑암
116-5,NH-3,198503.019,551666.406,27.48,0.0,13.0,토사
116-5,NH-3,198503.019,551666.406,27.48,13.0,16.9,풍화암
116-5,NH-3,198503.019,551666.406,27.48,16.9,20.0,발파암
116-5,NH-4,198487.857,551689.062,28.3,0.0,5.6,토사
116-5,NH-4,198487.857,551689.062,28.3,5.6,11.0,풍화암
116-5,NH-4,198487.857,551689.062,28.3,11.0,20.0,리핑암
116-6,BH-1,190785.731,448356.697,9.9,0.0,24.0,토사
116-6,BH-1,190785.731,448356.697,9.9,24.0,29.0,풍화암
116-6,BH-2,190792.925,448378.808,9.8,0.0,24.0,토사
116-6,BH-2,190792.925,448378.808,9.8,24.0,30.0,풍화암
116-6,BH-3,190805.26,448386.348,10.2,0.0,26.0,토사
116-6,BH-3,190805.26,448386.348,10.2,26.0,31.0,풍화암
116-6,BH-4,190824.442,448361.566,9.8,0.0,26.0,토사
116-6,BH-4,190824.442,448361.566,9.8,26.0,31.0,풍화암
116-8,BH-1,209685.969,445989.776,14.75,0.0,16.7,토사
116-8,BH-1,209685.969,445989.776,14.75,16.7,17.0,풍화암
116-8,BH-1,209685.969,445989.776,14.75,17.0,30.0,리핑암
116-8,BH-2,209674.795,445992.401,14.63,0.0,17.8,토사
116-8,BH-2,209674.795,445992.401,14.63,17.8,18.1,풍화암
116-8,BH-2,209674.795,445992.401,14.63,18.1,19.1,리핑암
116-8,BH-3,209676.116,445986.43,14.73,0.0,16.5,토사
116-8,BH-3,209676.116,445986.43,14.73,16.5,16.8,풍화암
116-8,BH-3,209676.116,445986.43,14.73,16.8,25.1,리핑암
116-8,BH-4,209683.623,445996.718,14.66,0.0,18.2,토사
116-8,BH-4,209683.623,445996.718,14.66,18.2,18.4,풍화암
116-8,BH-4,209683.623,445996.718,14.66,18.4,25.0,리핑암
116-10,BH-1,191019.915,443746.261,0,0.0,17.8,토사
116-10,BH-1,191019.915,443746.261,0,17.8,20.3,풍화암
116-10,BH-1,191019.915,443746.261,0,20.3,21.3,리핑암
116-10,BH-2,190998.088,543742.505,0,0.0,15.6,토사
116-10,BH-2,190998.088,543742.505,0,15.6,17.5,리핑암
116-10,BH-2,190998.088,543742.505,0,17.5,30.0,발파암
116-10,BH-3,191014.247,543769.886,0,0.0,16.2,토사
116-10,BH-3,191014.247,543769.886,0,16.2,17.2,리핑암
116-10,BH-4,191019.948,543777.438,0,0.0,17.5,토사
116-10,BH-4,191019.948,543777.438,0,17.5,20.0,풍화암
116-10,BH-4,191019.948,543777.438,0,20.0,30.0,리핑암
116-11,BH-1,199882.06,442323.182,41.3,0.0,4.5,토사
116-11,BH-1,199882.06,442323.182,41.3,4.5,8.0,리핑암
116-11,BH-2,199882.06,442325.072,41.36,0.0,1.8,토사
116-11,BH-2,199882.06,442325.072,41.36,1.8,21.5,발파암
116-11,BH-2,199882.06,442325.072,41.36,21.5,90.0,토사
116-11,BH-3,199885.855,442321.292,39.42,0.0,4.0,토사
116-11,BH-3,199885.855,442321.292,39.42,4.0,9.0,풍화암
116-11,BH-3,199885.855,442321.292,39.42,9.0,11.0,리핑암
116-12,BH-1,17793.69,451260.517,0,0.0,24.0,토사
116-12,BH-1,17793.69,451260.517,0,24.0,29.0,풍화암
116-15,BH-1,201078,446423,13.9,0.0,18.0,토사
116-15,BH-1,201078,446423,13.9,18.0,20.0,리핑암
116-15,BH-2,201084,446413,14.2,0.0,19.5,토사
116-15,BH-2,201084,446413,14.2,19.5,24.0,리핑암
116-15,BH-2,201084,446413,14.2,24.0,30.0,발파암
116-15,BH-3,201112,446455,14.3,0.0,19.6,토사
116-15,BH-3,201112,446455,14.3,19.6,21.6,리핑암
116-15,BH-4,201118,446435,14.2,0.0,20.0,토사
116-15,BH-4,201118,446435,14.2,20.0,21.0,리핑암
116-15,BH-4,201118,446435,14.2,21.0,30.0,발파암
116-15,BH-5,201142,446417,13.9,0.0,19.9,토사
116-15,BH-5,201142,446417,13.9,19.9,21.9,리핑암
116-19,BH-1,127.00583333,37.49861111,29.8,0.0,4.5,토사
116-19,BH-1,127.00583333,37.49861111,29.8,4.5,7.0,리핑암
116-19,BH-1,127.00583333,37.49861111,29.8,7.0,18.0,발파암
116-19,BH-2,127.00583333,37.49805556,35.85,0.0,1.7,토사
116-19,BH-2,127.00583333,37.49805556,35.85,1.7,4.0,풍화암
116-19,BH-2,127.00583333,37.49805556,35.85,4.0,9.0,리핑암
116-19,BH-2,127.00583333,37.49805556,35.85,9.0,24.0,발파암
116-19,BH-3,127.00611111,37.49777778,36.61,0.0,2.0,풍화암
116-19,BH-3,127.00611111,37.49777778,36.61,2.0,5.8,리핑암
116-19,BH-3,127.00611111,37.49777778,36.61,5.8,25.0,발파암
116-19,BH-4,127.00555556,37.49805556,30,0.0,1.8,토사
116-19,BH-4,127.00555556,37.49805556,30,1.8,4.0,풍화암
116-19,BH-4,127.00555556,37.49805556,30,4.0,5.5,리핑암
116-19,BH-4,127.00555556,37.49805556,30,5.5,30.0,발파암
116-19,BH-5,127.00555556,37.49777778,35.67,0.0,1.0,토사
116-19,BH-5,127.00555556,37.49777778,35.67,1.0,4.0,풍화암
116-19,BH-5,127.00555556,37.49777778,35.67,4.0,7.2,리핑암
116-19,BH-5,127.00555556,37.49777778,35.67,7.2,24.0,발파암
116-19,BH-6,127.00527778,37.49833333,28.5,0.0,2.0,리핑암
116-19,BH-6,127.00527778,37.49833333,28.5,2.0,16.0,발파암
116-19,BH-7,127.005,37.49805556,37.2,0.0,1.0,토사
116-19,BH-7,127.005,37.49805556,37.2,1.0,4.0,풍화암
116-19,BH-7,127.005,37.49805556,37.2,4.0,8.5,리핑암
116-19,BH-7,127.005,37.49805556,37.2,8.5,25.0,발파암
116-19,BH-8,127.00527778,37.49777778,38.6,0.0,4.0,토사
116-19,BH-8,127.00527778,37.49777778,38.6,4.0,7.0,풍화암
116-19,BH-8,127.00527778,37.49777778,38.6,7.0,9.0,리핑암
116-19,BH-8,127.00527778,37.49777778,38.6,9.0,27.0,발파암
117-1,BH-1,126.93669444,37.49368889,0,0.0,1.4,토사
117-1,BH-1,126.93669444,37.49368889,0,1.4,4.6,풍화암
117-1,BH-1,126.93669444,37.49368889,0,4.6,6.0,리핑암
117-1,BH-2,126.93672222,37.493675,0,0.0,0.4,풍화암
117-1,BH-2,126.93672222,37.493675,0,0.4,1.5,리핑암
117-1,BH-3,126.93670833,37.49362222,0,0.0,1.5,토사
117-1,BH-3,126.93670833,37.49362222,0,1.5,2.0,풍화암
117-1,BH-3,126.93670833,37.49362222,0,2.0,3.0,리핑암
117-2,BH-1,206476.168,549843.68,18.05,0.0,13.8,토사
117-2,BH-1,206476.168,549843.68,18.05,13.8,16.0,풍화암
117-2,BH-1,206476.168,549843.68,18.05,16.0,22.0,리핑암
117-2,BH-4,206504.78,549844.136,18.04,0.0,2.6,토사
117-2,BH-4,206504.78,549844.136,18.04,2.6,8.0,풍화암
117-2,BH-4,206504.78,549844.136,18.04,8.0,22.0,리핑암
117-3,BH-1,127.03086111,37.56986111,0,0.0,13.8,토사
117-3,BH-1,127.03086111,37.56986111,0,13.8,17.6,풍화암
117-3,BH-1,127.03086111,37.56986111,0,17.6,30.0,리핑암
117-4,BH-1,127.05088889,37.56183333,0,0.0,12.3,토사
117-4,BH-1,127.05088889,37.56183333,0,12.3,20.2,풍화암
117-4,BH-1,127.05088889,37.56183333,0,20.2,30.0,리핑암
117-4,BH-1,127.05088889,37.56183333,0,30.0,34.0,토사
117-5,BH-1,201193,442556,38.2,0.0,9.0,토사
117-5,BH-1,201193,442556,38.2,9.0,22.5,풍화암
117-5,BH-1,201193,442556,38.2,22.5,27.0,리핑암
117-5,BH-1,201193,442556,38.2,27.0,30.0,발파암
117-5,BH-2,201170,442560,41.5,0.0,12.0,토사
117-5,BH-2,201170,442560,41.5,12.0,24.0,풍화암
117-5,BH-2,201170,442560,41.5,24.0,30.0,리핑암
117-5,BH-3,200933,442594,36.9,0.0,17.0,토사
117-5,BH-3,200933,442594,36.9,17.0,27.0,풍화암
117-5,BH-3,200933,442594,36.9,27.0,30.0,리핑암
117-5,BH-3,200933,442594,36.9,30.0,32.0,발파암
117-7,BH-1,207058.1,454507.94,0,0.0,9.0,토사
117-7,BH-1,207058.1,454507.94,0,9.0,19.0,풍화암
117-7,BH-1,207058.1,454507.94,0,19.0,32.5,발파암
117-7,BH-2,207063.097,454529.831,0,0.0,9.0,토사
117-7,BH-2,207063.097,454529.831,0,9.0,24.7,풍화암
117-7,BH-2,207063.097,454529.831,0,24.7,25.7,리핑암
117-7,BH-3,207079.004,454529.465,0,0.0,8.2,토사
117-7,BH-3,207079.004,454529.465,0,8.2,9.8,풍화암
117-7,BH-3,207079.004,454529.465,0,9.8,10.8,리핑암
117-8,BH-1,5469.309,453575.268,0,0.0,27.0,토사
117-8,BH-1,5469.309,453575.268,0,27.0,30.0,풍화암
117-8,BH-2,5576.114,453558.597,0,0.0,31.5,토사
117-8,BH-2,5576.114,453558.597,0,31.5,33.0,풍화암
117-15,BH-1,127.05072222,37.54669444,0,0.0,17.7,토사
117-15,BH-1,127.05072222,37.54669444,0,17.7,30.0,풍화암
117-16,BH-1,126.86527778,37.50958333,0,0.0,28.5,토사
117-16,BH-1,126.86527778,37.50958333,0,28.5,30.0,풍화암
117-16,BH-2,126.86947222,37.51211111,0,0.0,20.8,토사
117-16,BH-2,126.86947222,37.51211111,0,20.8,22.7,풍화암
117-16,BH-2,126.86947222,37.51211111,0,22.7,25.4,리핑암
117-16,BH-2,126.86947222,37.51211111,0,25.4,30.0,발파암
117-17,NX-1,198973.084,450967.828,67.7,0.0,4.0,토사
117-17,NX-1,198973.084,450967.828,67.7,4.0,13.0,풍화암
117-17,NX-1,198973.084,450967.828,67.7,13.0,22.0,리핑암
117-17,NX-2,198971.19,450981.988,67.5,0.0,3.9,토사
117-17,NX-2,198971.19,450981.988,67.5,3.9,16.5,풍화암
117-17,NX-2,198971.19,450981.988,67.5,16.5,22.0,리핑암
117-17,NX-3,198963.609,451007.476,66.7,0.0,1.8,토사
117-17,NX-3,198963.609,451007.476,66.7,1.8,14.5,풍화암
117-17,NX-3,198963.609,451007.476,66.7,14.5,30.0,리핑암
117-17,NX-3,198963.609,451007.476,66.7,30.0,54.0,토사
117-17,NX-4,198932.326,451006.536,66.7,0.0,1.5,토사
117-17,NX-4,198932.326,451006.536,66.7,1.5,13.3,풍화암
117-17,NX-4,198932.326,451006.536,66.7,13.3,22.0,리핑암
117-17,NX-5,198906.727,450975.389,66.9,0.0,1.5,토사
117-17,NX-5,198906.727,450975.389,66.9,1.5,16.7,풍화암
117-17,NX-5,198906.727,450975.389,66.9,16.7,22.0,리핑암
117-18,NX-1,198933.271,450981.049,11111111,0.0,1.5,토사
117-18,NX-1,198933.271,450981.049,11111111,1.5,13.0,풍화암
